locus	mu	sd	n
chr15-45598601-45598627	1.390144949755896	0.2794507948305276	150
chr15-45753592-45756186	1.3966778776359579	0.28813560446308834	150
chr15-46631444-46631478	1.3904493646158633	0.2793416296556143	150
chr15-47426400-47426428	1.4067687342054096	0.3105727550690397	150
chr15-47466975-47467003	1.3907155657018389	0.2786049924872968	150
chr15-47544104-47544130	1.3909244610819098	0.2825144637762906	150
chr15-48546789-48546827	1.390144949755896	0.2794507948305276	150
chr15-48550557-48550583	1.3907155657018389	0.2786049924872968	150
chr15-49032812-49032840	1.3909457241252854	0.27727295063084845	150
chr15-50094698-50094729	1.3907155657018389	0.2786049924872968	150
chr15-50346980-50347020	1.3934888951929194	0.28924928681058915	150
chr15-50488250-50488275	1.3910061881322096	0.27677626102066466	150
chr15-50533083-50533125	1.3894094427730124	0.2775710989487154	150
chr15-50700983-50701008	1.390144949755896	0.2794507948305276	150
chr15-50856445-50856511	1.3901655927434369	0.28058144698149146	150
chr15-50913354-50913379	1.390144949755896	0.2794507948305276	150
chr15-50930555-50930596	1.3890945026206731	0.276090876858147	150
chr15-50944525-50944552	1.3890945026206731	0.276090876858147	150
chr15-51038633-51038658	1.390144949755896	0.2794507948305276	150
chr15-51597087-51597113	1.3890945026206731	0.276090876858147	150
chr15-51875303-51875335	1.4063302204327999	0.3199545446909221	150
chr15-52001898-52001935	1.3929842489316784	0.28532792153222597	150
chr15-52608430-52608455	1.390144949755896	0.2794507948305276	150
chr15-52616199-52616236	1.3890945026206731	0.276090876858147	150
chr15-52741127-52741183	1.390144949755896	0.2794507948305276	150
chr15-52971952-52972038	1.3905199435027225	0.2811819287303103	150
chr15-52990154-52990189	1.3907155657018389	0.2786049924872968	150
chr15-53502253-53502400	1.389799508383934	0.27888375837620966	150
chr15-54247463-54247498	1.3890945026206731	0.276090876858147	150
chr15-54840406-54840436	1.390144949755896	0.2794507948305276	150
chr15-55086135-55086160	1.389799508383934	0.27888375837620966	150
chr15-55218227-55218279	1.4941671214836378	0.487699045676979	150
chr15-55698634-55698669	1.390144949755896	0.2794507948305276	150
chr15-55846666-55846691	1.3910061881322093	0.2767762610206646	150
chr15-55859395-55859424	1.3904493646158633	0.2793416296556143	150
chr15-55868653-55868680	1.3910061881322093	0.2767762610206646	150
chr15-56064100-56064126	1.3933534743259621	0.28411036604775997	150
chr15-56631581-56631612	1.390144949755896	0.2794507948305276	150
chr15-56754159-56754208	1.396638284135234	0.2935528229091376	150
chr15-56774349-56774387	1.3909457241252854	0.27727295063084845	150
chr15-57367951-57368061	1.390144949755896	0.2794507948305276	150
chr15-57429156-57429195	1.3894094427730124	0.2775710989487154	150
chr15-57473004-57473030	1.3904493646158633	0.2793416296556143	150
chr15-57868725-57868754	1.3907155657018389	0.2786049924872968	150
chr15-58353793-58353824	1.3894094427730124	0.2775710989487154	150
chr15-58885348-58885396	1.390144949755896	0.2794507948305276	150
chr15-58939447-58939477	1.391846102305829	0.2822373834824926	150
chr15-59054315-59054357	1.3890945026206731	0.276090876858147	150
chr15-59061629-59061654	1.3890945026206731	0.276090876858147	150
chr15-59391064-59391097	1.3904493646158633	0.2793416296556143	150
chr15-59502014-59502046	1.3907155657018389	0.2786049924872968	150
chr15-59734817-59734860	1.389799508383934	0.27888375837620966	150
chr15-59902592-59902969	1.3894094427730124	0.2775710989487154	150
chr15-60424532-60424582	1.3890945026206731	0.276090876858147	150
chr15-61055264-61055295	1.3910061881322096	0.27677626102066466	150
chr15-61824651-61824692	1.389799508383934	0.27888375837620966	150
chr15-62691455-62691484	1.3907155657018389	0.2786049924872968	150
chr15-62855105-62855170	1.3907155657018389	0.2786049924872968	150
chr15-62982045-62982076	1.3922901250023505	0.2842558935785215	150
chr15-63104210-63104256	1.3890945026206731	0.276090876858147	150
chr15-63743563-63743589	1.3894094427730124	0.2775710989487154	150
chr15-64035433-64035480	1.390144949755896	0.2794507948305276	150
chr15-64081277-64081307	1.390826639725399	0.28108245521236663	150
chr15-64158953-64158978	1.3890945026206731	0.276090876858147	150
chr15-64295115-64295214	1.3890945026206731	0.276090876858147	150
chr15-64731711-64731739	1.3904493646158633	0.2793416296556143	150
chr15-64771483-64771508	1.3894094427730124	0.2775710989487154	150
chr15-64894899-64894939	1.3907155657018389	0.2786049924872968	150
chr15-64901263-64901412	1.389799508383934	0.27888375837620966	150
chr15-65003784-65003822	1.3918461023090802	0.2822373834839179	150
chr15-65036992-65037031	1.4007007808798042	0.3074290062330033	150
chr15-65531762-65531827	1.4001976925048099	0.30192101388357323	150
chr15-65780941-65780966	1.3907155657018389	0.2786049924872968	150
chr15-65873885-65873915	1.390144949755896	0.2794507948305276	150
chr15-66002033-66002058	1.3890945026206731	0.276090876858147	150
chr15-66038707-66038742	1.3907155657018389	0.2786049924872968	150
chr15-66089801-66089831	1.3907155657018389	0.2786049924872968	150
chr15-66313329-66313381	1.390144949755896	0.2794507948305276	150
chr15-66374763-66374805	1.389799508383934	0.27888375837620966	150
chr15-66579925-66579953	1.3910061881322093	0.2767762610206646	150
chr15-66659525-66659610	1.3907155657018389	0.2786049924872968	150
chr15-66761810-66761837	1.3904493646158633	0.2793416296556143	150
chr15-66861155-66861214	1.3894094427730124	0.2775710989487154	150
chr15-66884785-66884812	1.389799508383934	0.27888375837620966	150
chr15-67632764-67632802	1.3897995083839343	0.27888375837620977	150
chr15-68031800-68031836	1.390144949755896	0.2794507948305276	150
chr15-68184777-68184811	1.3890945026206731	0.276090876858147	150
chr15-68265838-68265905	1.3901655927434369	0.28058144698149146	150
chr15-68471902-68471930	1.3894094427730124	0.2775710989487154	150
chr15-68553180-68553212	1.3904493646158633	0.2793416296556143	150
chr15-68561936-68561961	1.389799508383934	0.27888375837620966	150
chr15-68964498-68964524	1.3890945026206731	0.276090876858147	150
chr15-69049577-69049609	1.389799508383934	0.27888375837620966	150
chr15-69120602-69120645	1.3904493646158633	0.2793416296556143	150
chr15-69151177-69151256	1.3957485185444716	0.28800630064033683	150
chr15-69176384-69176412	1.3904493646158633	0.2793416296556143	150
chr15-69647607-69647748	1.390144949755896	0.2794507948305276	150
chr15-69970705-69970934	1.3909457241252854	0.27727295063084845	150
chr15-70124776-70124973	1.3910061881322096	0.27677626102066466	150
chr15-70285576-70285963	1.4000202604672272	0.3035033619537851	150
chr15-71027486-71027511	1.4136806124831438	0.3275955007913459	150
chr15-71816926-71816954	1.390144949755896	0.2794507948305276	150
chr15-71880112-71880157	1.3907155657018389	0.2786049924872968	150
chr15-71885762-71885813	1.3912308826414297	0.28241059787650097	150
chr15-72118326-72118368	1.3890945026206731	0.276090876858147	150
chr15-72715003-72715046	1.389799508383934	0.27888375837620966	150
chr15-72904424-72904450	1.3904493646158633	0.2793416296556143	150
chr15-73514432-73514463	1.3894094427730124	0.2775710989487154	150
chr15-73708596-73708622	1.3904493646158633	0.2793416296556143	150
chr15-73796338-73796364	1.3904493646158633	0.2793416296556143	150
chr15-74010621-74010656	1.3904493646158633	0.2793416296556143	150
chr15-74168540-74168586	1.3909244610819098	0.2825144637762906	150
chr15-74254231-74254274	1.3907155657018389	0.2786049924872968	150
chr15-74795322-74795367	1.390144949755896	0.2794507948305276	150
chr15-74836289-74836329	1.389799508383934	0.27888375837620966	150
chr15-74962351-74962379	1.3904493646158633	0.2793416296556143	150
chr15-75011548-75011574	1.3904493646158633	0.2793416296556143	150
chr15-75186380-75186449	1.398412815637932	0.2994062144113444	150
chr15-75218373-75218398	1.3894094427730124	0.2775710989487154	150
chr15-75261965-75261998	1.3918896362409965	0.2828678330277517	150
chr15-75389540-75389595	1.3909457241252854	0.27727295063084845	150
chr15-75615065-75615101	1.390144949755896	0.2794507948305276	150
chr15-75734461-75734494	1.390144949755896	0.2794507948305276	150
chr15-75774905-75774932	1.391277693864757	0.28309110069540955	150
chr15-75829784-75829812	1.4088832352580538	0.31719689456031	150
chr15-76602409-76602437	1.3890945026206731	0.276090876858147	150
chr15-76733248-76733279	1.390144949755896	0.2794507948305276	150
chr15-76781055-76781084	1.390144949755896	0.2794507948305276	150
chr15-77590406-77590432	1.4018933975365435	0.2943266506798482	150
chr15-77590539-77590578	1.3910061881322096	0.27677626102066466	150
chr15-77910870-77910949	4.688138776950203	0.982691377715018	150
chr15-78177775-78178371	1.3905199435027225	0.2811819287303103	150
chr15-78255154-78255191	1.3890945026206731	0.276090876858147	150
chr15-78444391-78444417	1.389799508383934	0.27888375837620966	150
chr15-79022726-79022752	1.389799508383934	0.27888375837620966	150
chr15-79110018-79110049	1.390144949755896	0.2794507948305276	150
chr15-79169455-79169482	1.3894094427730124	0.2775710989487154	150
chr15-79233764-79233792	1.3910061881322093	0.2767762610206646	150
chr15-79384209-79384994	1.390144949755896	0.2794507948305276	150
chr15-80242404-80242454	1.393059395394475	0.28652507757040124	150
chr15-80445509-80445566	3.639817670462203	0.867739339083291	150
chr15-80755812-80755843	1.4199518806683777	0.34261760590143336	150
chr15-81192926-81193031	1.3908266397253988	0.2810824552123665	150
chr15-81455519-81455551	1.3926328575941183	0.27998235428006846	150
chr15-81524383-81524418	1.3909457241252854	0.27727295063084845	150
chr15-81570371-81570412	1.3909457241252854	0.27727295063084845	150
chr15-81857632-81857774	1.3890945026206731	0.276090876858147	150
chr15-82462447-82462473	1.3909244610819098	0.2825144637762906	150
chr15-82965826-82965854	1.3894094427730124	0.2775710989487154	150
chr15-83248668-83248706	1.390144949755896	0.2794507948305276	150
chr15-83258960-83258990	1.390144949755896	0.2794507948305276	150
chr15-83286475-83286502	1.3904493646158633	0.2793416296556143	150
chr15-83400710-83400762	1.390144949755896	0.2794507948305276	150
chr15-83482399-83482430	1.3894094427730124	0.2775710989487154	150
chr15-83551633-83551658	1.4290693445986566	0.36089516125169346	150
chr15-83742725-83742775	1.3973450078692344	0.292457058498308	150
chr15-83774163-83774203	1.390144949755896	0.2794507948305276	150
chr15-83985810-83985835	1.390144949755896	0.2794507948305276	150
chr15-84014612-84014652	1.390144949755896	0.2794507948305276	150
chr15-84084790-84084818	1.3904493646158633	0.2793416296556143	150
chr15-84210064-84210103	1.3907155657018389	0.2786049924872968	150
chr15-84663322-84663366	1.390144949755896	0.2794507948305276	150
chr15-84918204-84918264	1.3904493646158633	0.2793416296556143	150
chr15-85468298-85468323	1.390144949755896	0.2794507948305276	150
chr15-85609814-85609873	1.3909457241252854	0.27727295063084845	150
chr15-85728477-85728516	1.390144949755896	0.2794507948305276	150
chr15-86193986-86194021	1.3904493646158633	0.2793416296556143	150
chr15-86439511-86440792	1.4694726482391198	0.43823879384024494	150
chr15-86445401-86445434	1.390144949755896	0.2794507948305276	150
chr15-86483192-86483223	1.3909457241252854	0.27727295063084845	150
chr15-86656429-86656535	1.3918461023090802	0.2822373834839179	150
chr15-86793756-86793804	1.3927081275524567	0.28599503488384376	150
chr15-87284612-87284652	1.3904493646158633	0.2793416296556143	150
chr15-87291741-87291777	1.397241704322482	0.2932304569628404	150
chr15-87344541-87344587	1.3890945026206731	0.276090876858147	150
chr15-87368618-87368654	1.3904493646158633	0.2793416296556143	150
chr15-87468914-87468979	1.3926328575941183	0.27998235428006846	150
chr15-88433176-88433219	1.3894094427730124	0.2775710989487154	150
chr15-89212501-89212526	1.390144949755896	0.2794507948305276	150
chr15-89868268-89868505	1.3986933198313645	0.2926862869151432	150
chr15-90260250-90260298	1.3907155657018389	0.2786049924872968	150
chr15-90626351-90626382	1.390144949755896	0.2794507948305276	150
chr15-90785485-90785510	1.390144949755896	0.2794507948305276	150
chr15-90858445-90858472	1.3904493646158633	0.2793416296556143	150
chr15-91155258-91155342	1.3912776938647569	0.28309110069540944	150
chr15-91508052-91508088	1.3923721497802872	0.2807612212860049	150
chr15-92292372-92293362	1.395432843283449	0.29611745723257255	150
chr15-92793145-92793197	1.3904493646158633	0.2793416296556143	150
chr15-93130217-93130253	1.390144949755896	0.2794507948305276	150
chr15-93306384-93306418	1.3907155657018389	0.2786049924872968	150
chr15-93350050-93350084	1.3904493646158633	0.2793416296556143	150
chr15-94020031-94020058	1.390144949755896	0.2794507948305276	150
chr15-94645128-94645169	1.389799508383934	0.27888375837620966	150
chr15-94744708-94744738	1.3904493646158633	0.2793416296556143	150
chr15-95364575-95364601	1.3904493646158633	0.2793416296556143	150
chr15-96318747-96318772	1.3890945026206731	0.276090876858147	150
chr15-96339855-96339889	1.3890945026206731	0.276090876858147	150
chr15-96549524-96549571	1.3907155657018389	0.2786049924872968	150
chr15-97374241-97374269	1.3918461023090802	0.2822373834839179	150
chr15-98227028-98227111	1.3890945026206731	0.276090876858147	150
chr15-98641537-98641567	1.3940072470776876	0.2923309003899095	150
chr15-98706099-98706129	1.3905199435027225	0.2811819287303103	150
chr15-98838611-98838646	1.3946543983933049	0.29180754164023925	150
chr15-98910375-98910401	1.389799508383934	0.27888375837620966	150
chr15-99120576-99120603	1.3894094427730124	0.2775710989487154	150
chr15-99205185-99205211	1.3904493646158633	0.2793416296556143	150
chr15-99421892-99421939	1.3921336259411363	0.2802913352497164	150
chr15-99833798-99833838	1.3894094427730124	0.2775710989487154	150
chr16-10017967-10018002	1.3909457241252854	0.27727295063084845	150
chr16-10148904-10148979	1.389799508383934	0.27888375837620966	150
chr16-102765-102808	1.3907155657018389	0.2786049924872968	150
chr16-10299260-10299295	1.3904493646158633	0.2793416296556143	150
chr16-10317481-10317538	1.3890945026206731	0.276090876858147	150
chr16-10319083-10319113	1.3907155657018389	0.2786049924872968	150
chr16-10328048-10328082	1.3894094427730124	0.2775710989487154	150
chr16-1043560-1044300	1.3948810243115661	0.2863786453312247	150
chr16-10669094-10669128	1.3904493646158633	0.2793416296556143	150
chr16-1082544-1084717	1.3922901250023505	0.2842558935785215	150
chr16-11161013-11161067	1.3918461023090802	0.2822373834839179	150
chr16-11907613-11907640	1.389799508383934	0.27888375837620966	150
chr16-12002616-12002649	1.3904493646158633	0.2793416296556143	150
chr16-12026632-12026668	1.3931245241666472	0.2813430196278162	150
chr16-12034615-12034641	1.3904493646158633	0.2793416296556143	150
chr16-12474232-12475529	1.3964394053863296	0.2952690389964767	150
chr16-12576971-12577000	1.39441035044533	0.28661032461284225	150
chr16-12669697-12669752	1.3912308826414295	0.28241059787650086	150
chr16-12676251-12676292	1.3890945026206731	0.276090876858147	150
chr16-12700721-12700761	1.4053955966479392	0.31417254136546396	150
chr16-12827915-12827945	1.390144949755896	0.2794507948305276	150
chr16-1283760-1283786	1.3910061881322093	0.2767762610206646	150
chr16-12949290-12949328	1.3904493646158633	0.2793416296556143	150
chr16-13130915-13131014	1.3907155657018389	0.2786049924872968	150
chr16-13332672-13332709	1.3910061881322093	0.2767762610206646	150
chr16-13356488-13356577	1.390144949755896	0.2794507948305276	150
chr16-13570595-13570623	1.3890945026206731	0.276090876858147	150
chr16-13669848-13669876	1.389799508383934	0.27888375837620966	150
chr16-13966957-13967031	1.3964047427212836	0.29474518515682196	150
chr16-13985986-13986012	1.3894094427730124	0.2775710989487154	150
chr16-13992963-13993004	1.3904493646158633	0.2793416296556143	150
chr16-14389537-14389563	1.3907155657018389	0.2786049924872968	150
